accessionmethod,accessionyear,accesslevel,century,classification,classificationid,colorcount,colors,commentary,contact,contextualtextcount,copyright,creditline,culture,datebegin,dated,dateend,dateoffirstpageview,dateoflastpageview,department,description,details,dimensions,division,edition,exhibitioncount,groupcount,id,imagecount,imagepermissionlevel,images,labeltext,lastupdate,markscount,mediacount,medium,objectid,objectnumber,people,peoplecount,period,periodid,primaryimageurl,provenance,publicationcount,rank,relatedcount,seeAlso,signed,standardreferencenumber,state,style,technique,techniqueid,title,titlescount,totalpageviews,totaluniquepageviews,url,verificationlevel,verificationleveldescription,worktypes
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 14.6 x 20.7 cm (5 3/4 x 8 1/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100213,0,0,,,2018-11-05T03:42:59-0500,0,0,Albumen silver print on album page.,100213,P1982.368.1.5,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233613,1,,,,,,Albumen silver print,110.0,Untitled (view of harbor and ships),2,0,0,https://www.harvardartmuseums.org/collections/object/100213,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,2012-11-17,2012-11-17,Department of Photographs,,,"image: 16.6 x 22.1 cm (6 9/16 x 8 11/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100327,0,0,,,2018-11-05T03:43:00-0500,0,0,Albumen silver print on album page.,100327,P1982.368.1.4,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233612,1,,,,,,Albumen silver print,110.0,Untitled (view of city and harbor from above),2,1,1,https://www.harvardartmuseums.org/collections/object/100327,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,2012-12-30,2016-04-11,Department of Photographs,,,"image: 14.9 x 20.8 cm (5 7/8 x 8 3/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100638,0,0,,,2018-11-05T03:43:02-0500,0,0,Albumen silver print on album page.,100638,P1982.368.1.9,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233617,1,,,,,,Albumen silver print,110.0,"Untitled (woman seated in litter being carried by two men, man in bowler hat seated beside litter)",2,8,8,https://www.harvardartmuseums.org/collections/object/100638,3,Good. Object is well described and information is vetted,"[{'worktypeid': '259', 'worktype': 'photograph'}, {'worktypeid': '9', 'worktype': 'album page'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 19.9 x 13.6 cm (7 13/16 x 5 3/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100753,0,0,,,2018-11-05T03:43:03-0500,0,0,Albumen silver print on album page.,100753,P1982.368.1.42,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233650,1,,,,,,Albumen silver print,110.0,Untitled (man standing beneath tree),2,0,0,https://www.harvardartmuseums.org/collections/object/100753,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 16.5 x 22 cm (6 1/2 x 8 11/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100756,0,0,,,2018-11-05T03:43:03-0500,0,0,Albumen silver print on album page.,100756,P1982.368.1.34,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233642,1,,,,,,Albumen silver print,110.0,Untitled (view of forest and body of water from above),2,0,0,https://www.harvardartmuseums.org/collections/object/100756,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 12.9 x 19.8 cm (5 1/16 x 7 13/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100757,0,0,,,2018-11-05T03:43:03-0500,0,0,Albumen silver print on album page.,100757,P1982.368.1.23,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233631,1,,,,,,Albumen silver print,110.0,Untitled (view of street through town),2,0,0,https://www.harvardartmuseums.org/collections/object/100757,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 13.6 x 20 cm (5 3/8 x 7 7/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100759,0,0,,,2018-11-05T03:43:03-0500,0,0,Albumen silver print on album page.,100759,P1982.368.1.21,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233629,1,,,,,,Albumen silver print,110.0,Untitled (houses along waterfront),2,0,0,https://www.harvardartmuseums.org/collections/object/100759,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 19.9 x 13.5 cm (7 13/16 x 5 5/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100760,0,0,,,2018-11-05T03:43:03-0500,0,0,Albumen silver print on album page.,100760,P1982.368.1.20,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233628,1,,,,,,Albumen silver print,110.0,Untitled (waterfall and lake),2,0,0,https://www.harvardartmuseums.org/collections/object/100760,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 18 x 24.4 cm (7 1/16 x 9 5/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100856,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,100856,P1982.368.2.34,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233703,1,,,,,,Albumen silver print,110.0,Untitled (view of tree lined road),2,0,0,https://www.harvardartmuseums.org/collections/object/100856,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 24.4 x 18 cm (9 5/8 x 7 1/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100858,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,100858,P1982.368.2.28,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233697,1,,,,,,Albumen silver print,110.0,Untitled (cactus tree with man standing to right),2,0,0,https://www.harvardartmuseums.org/collections/object/100858,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,1985.0,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1875,c. 1880,1885,2009-10-04,2016-02-12,Department of Photographs,,,"image: 21.8 x 27.7 cm (8 9/16 x 10 7/8 in.)
mount: 26 x 31 cm (10 1/4 x 12 3/16 in.)",European and American Art,,0,0,100873,0,0,,,2018-11-05T03:43:04-0500,1,0,Albumen silver print mounted on fabric affixed to album page.,100873,P1985.30.6,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,234311,1,,,,,,Albumen silver print,110.0,"Untitled (boat, ""Olga,"" docked at river's edge)",2,4,3,https://www.harvardartmuseums.org/collections/object/100873,3,Good. Object is well described and information is vetted,"[{'worktypeid': '259', 'worktype': 'photograph'}, {'worktypeid': '9', 'worktype': 'album page'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 19.7 x 13.7 cm (7 3/4 x 5 3/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100967,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,100967,P1982.368.1.41,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233649,1,,,,,,Albumen silver print,110.0,Untitled (man standing beside tree),2,0,0,https://www.harvardartmuseums.org/collections/object/100967,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 20.3 x 14.7 cm (8 x 5 13/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100983,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,100983,P1982.368.1.40,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233648,1,,,,,,Albumen silver print,110.0,Untitled (path through forest),2,0,0,https://www.harvardartmuseums.org/collections/object/100983,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 14.1 x 20.3 cm (5 9/16 x 8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,100987,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,100987,P1982.368.1.27,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233635,1,,,,,,Albumen silver print,110.0,Untitled (buildings along a river),2,0,0,https://www.harvardartmuseums.org/collections/object/100987,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 14.1 x 21 cm (5 9/16 x 8 1/4 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101002,0,0,,,2018-11-05T03:43:04-0500,0,0,Albumen silver print on album page.,101002,P1982.368.1.28,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233636,1,,,,,,Albumen silver print,110.0,"Untitled (building under construction, town in background)",2,0,0,https://www.harvardartmuseums.org/collections/object/101002,3,Good. Object is well described and information is vetted,"[{'worktypeid': '259', 'worktype': 'photograph'}, {'worktypeid': '9', 'worktype': 'album page'}]"
Purchase,1985.0,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1875,c. 1880,1885,2013-03-01,2016-07-22,Department of Photographs,,,"image: 20.9 x 26.8 cm (8 1/4 x 10 9/16 in.)
mount: 26 x 31 cm (10 1/4 x 12 3/16 in.)",European and American Art,,0,0,101060,0,0,,,2018-11-05T03:43:04-0500,1,0,Photochrom,101060,P1985.30.30,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,234335,1,,,,,,Photolithograph,466.0,"Cairo, Fountain in the Arab Quarter",4,6,4,https://www.harvardartmuseums.org/collections/object/101060,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 18.3 x 24 cm (7 3/16 x 9 7/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101079,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101079,P1982.368.2.31,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233700,1,,,,,,Albumen silver print,110.0,"Untitled (landscape with open plain and mountain in background, rocks, tree and figure in foreground)",2,0,0,https://www.harvardartmuseums.org/collections/object/101079,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 16.2 x 20 cm (6 3/8 x 7 7/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101111,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101111,P1982.368.2.18,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233687,1,,,,,,Albumen silver print,110.0,"Untitled (shoreline, rocks in foreground, buildings in background)",2,0,0,https://www.harvardartmuseums.org/collections/object/101111,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 14.5 x 24.2 cm (5 11/16 x 9 1/2 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101112,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101112,P1982.368.2.16,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233685,1,,,,,,Albumen silver print,110.0,Untitled (rocky shoreline and houses),2,0,0,https://www.harvardartmuseums.org/collections/object/101112,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 18.8 x 24.1 cm (7 3/8 x 9 1/2 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101139,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101139,P1982.368.2.47,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233716,1,,,,,,Albumen silver print,110.0,"Untitled (view of building with tall hedge, two figures standing to right)",2,0,0,https://www.harvardartmuseums.org/collections/object/101139,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,2015-01-30,2015-01-30,Department of Photographs,,,"image: 16.7 x 22.4 cm (6 9/16 x 8 13/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101145,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101145,P1982.368.2.12,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233681,1,,,,,,Albumen silver print,110.0,Untitled (rocky hillsides and stream),2,1,1,https://www.harvardartmuseums.org/collections/object/101145,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 21.1 x 16.9 cm (8 5/16 x 6 5/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101146,0,0,,,2018-11-05T03:43:05-0500,1,0,Albumen silver print on album page.,101146,P1982.368.2.10,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233679,1,,,,,,Albumen silver print,110.0,Untitled (view of waterwall),2,0,0,https://www.harvardartmuseums.org/collections/object/101146,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,2014-04-23,2014-04-23,Department of Photographs,,,"image: 18.2 x 24 cm (7 3/16 x 9 7/16 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101182,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101182,P1982.368.2.33,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233702,1,,,,,,Albumen silver print,110.0,"Untitled (landscape with body of water, trees and nine figures in foreground, mountains in background)",2,1,1,https://www.harvardartmuseums.org/collections/object/101182,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1880,c. 1880-c. 1881,1881,,,Department of Photographs,,,"image: 17.9 x 23.8 cm (7 1/16 x 9 3/8 in.)
mount: 34.6 x 27 cm (13 5/8 x 10 5/8 in.)",European and American Art,,0,0,101184,0,0,,,2018-11-05T03:43:05-0500,0,0,Albumen silver print on album page.,101184,P1982.368.2.23,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,233692,1,,,,,,Albumen silver print,110.0,"Untitled (landscape with rocky ground in foreground, buildings, Table Mountain in background)",2,0,0,https://www.harvardartmuseums.org/collections/object/101184,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,1985.0,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1875,c. 1880,1885,2013-08-14,2013-08-14,Department of Photographs,,,"label: 8.2 x 17.4 cm (3 1/4 x 6 7/8 in.)
mount: 26 x 31 cm (10 1/4 x 12 3/16 in.)",European and American Art,,0,0,101202,0,0,,,2018-11-05T03:43:05-0500,0,0,Orange paper with black ink inscription affixed to album page.,101202,P1985.30.2,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,,0,234307,1,,,,,,,,Untitled (Come with me to Egypt - Cairo - Karnak - Nile - Assouam - Second Cataract),2,1,1,https://www.harvardartmuseums.org/collections/object/101202,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
